rank,predicted_ZT,seed_ZT,ZT_improvement,tanimoto_similarity,seed_composition,Temperature,avg_Z,max_Z,min_Z,avg_atomic_mass,min_atomic_mass,std_atomic_mass,avg_X,max_X,min_X,s_block_fraction,p_block_fraction,d_block_fraction,f_block_fraction,electronegativity_variance,avg_valence_electrons,max_valence_electrons,min_valence_electrons,valence_range,valence_std,avg_ionization_energy,max_ionization_energy,min_ionization_energy,ionization_range,ionization_std,num_elements,mixing_entropy,max_fraction,min_fraction,fraction_std,electronegativity_diff,atomic_mass_diff,atomic_radius_diff,Z_diff,radius_std,metal_fraction,heavy_element_fraction,transition_metal_fraction,avg_atomic_radius,max_atomic_radius,min_atomic_radius,avg_molar_volume,molar_volume_std,avg_electron_affinity,max_electron_affinity,min_electron_affinity,std_electron_affinity,avg_mendeleev_number,mendeleev_std,valence_electron_concentration,avg_unfilled_orbitals,sp_electron_fraction,avg_density,std_density,avg_melting_point,std_melting_point,avg_boiling_point,std_boiling_point,avg_liquid_range,avg_brinell_hardness,std_brinell_hardness,avg_electrical_resistivity_elem,std_electrical_resistivity_elem,avg_bulk_modulus,std_bulk_modulus,avg_youngs_modulus,std_youngs_modulus,avg_rigidity_modulus,poissons_ratio_estimate,avg_sound_velocity,std_sound_velocity,avg_ionic_character,std_ionic_character,avg_oxidation_state,std_oxidation_state,max_oxidation_state_compound,min_oxidation_state_compound,avg_cohesive_energy,std_cohesive_energy,stoichiometry_L2_norm,chalcogen_fraction,pnictogen_fraction,post_transition_metal_fraction
82,1.3171871727037159,2.0647471863839755,-0.7475600136802596,0.9918815152746493,K0.025Pb1Te0.7S0.3,726.2119814971529,69.49400414110836,83.89532437548247,13.75635127649572,144.54457396503565,56.45856904169954,75.46511240415208,2.285394887481522,2.6210705049451,0.79,0.041926422919550704,1.0000000000000002,0.02391186366470367,0.013689538099722037,0.43746122721796954,12.0866366484891,16.33175244670467,1.0,16.0,6.46481834184805,7.36325309387176,10.759508979970706,4.65641037239961,5.954081887591547,2.2232568372916997,3.763837565873705,1.0290799964585131,0.4766723729236131,0.050751753021212404,0.17417300616439654,1.6997551375859001,155.6095089884092,1.0222545380541588,66.99598594274575,0.4664035860149413,0.5300374526601,0.8882029887298668,0.0,1.6038349243443941,2.1831142319750505,0.9258674769606635,20.15547843854448,2.2615186493461534,1.1159148627140651,2.1166824693412,0.33587922324584774,0.7768860108450999,88.68426849882444,10.875920769529206,2.3388742376880445,12.216486426495491,0.5926223246303893,8545.383958795328,3978.3216445571306,698.4079494039851,198.09334949315326,1423.7513818938342,309.26659095326977,856.0069893658774,132.67091734248677,74.85529453243016,231294504990360.88,726447281437287.9,45.97699467436044,21.408230670562226,40.849858255937676,20.800871958209655,8.077266975105374,0.3498222168751628,3678.1373274204116,875.0009728715213,0.029590109356838094,0.07526685579402086,2.3176824185188187,0.13952704943327707,6.144417237695649,-4.0,200.379107218002,14.943406908312292,0.6348317849975372,0.4649796720839606,0.0,0.5718973430212022
83,1.3162406004812226,2.0996817315441523,-0.7834411310629297,0.9909972543458098,Pb0.9Na0.02Mg0.08Te1,820.0997001723157,61.98813749187524,79.52697210045065,9.258215628557018,143.45591210928862,26.04042740751131,77.44576743234906,2.1815315102308124,2.448536590616492,1.040190642705403,0.0,0.9540927390972503,0.0,0.0,0.422054060164489,8.97572162196695,16.654204786269723,1.0,15.486585516597366,6.847546194724712,6.887055156919677,9.368214610474926,4.837656191683591,3.923595113048457,1.3342598725867265,3.520672175688647,0.904847698245576,0.6100125991934431,7.408230544134534e-05,0.19166208997493467,1.6899854944628392,186.30144618562744,0.49451109601594034,72.8433621432227,0.0980499180418694,0.5014698530189262,0.8845312148323875,0.03376007453957328,1.586217889497353,1.8691075832154818,1.4566672666931166,21.1874906095301,1.2529340090343772,1.1105835810694482,2.0135497223513816,-0.46481442254855343,0.8120108064515218,88.2914508146034,9.849270860352213,3.3540457826941683,13.506810424283481,0.5573549429252239,8640.353551303582,2390.9288320017536,751.9310763955649,0.0,1542.8381425995678,515.3652997899886,761.3549893063838,151.86062800211477,0.0,1.63e-08,71189614382455.78,46.60118392042593,0.0,30.74329707087599,19.48597587643913,5.877537434558732,0.39538989601417524,3537.296807647729,196.21986937373234,0.040714352874922984,0.08842749906062315,2.538483359461906,0.4707268818927358,6.1222052793787265,-4.0,200.47722606598833,9.758138966618047,0.6940823441030004,0.45630461302699804,0.04273665233212301,0.3881630887251794
84,1.3159692846074624,2.081757659961096,-0.7657883753536336,0.9884245114407706,Pb1Te0.75S0.25Na0.06,881.0386159085083,64.85651186841753,74.9201085349697,10.245327140601043,160.9397080260729,54.00347964335834,72.85772304385144,2.136866372786471,2.284529291676612,1.0816679332556056,0.037943337043955944,0.905295428786527,0.039129869997160144,0.0,0.43716348217410833,11.36391921578131,16.15651878467006,1.4694994776070684,15.416147365134403,5.6763702825710345,8.29541221187396,9.830017542845727,4.84622826772812,4.613635191268907,1.6075157362677999,5.05298611442,1.0336385126834098,0.4267725077499029,0.08263817855276769,0.15941609345302796,1.6143861625101117,191.86255510594788,0.7627343309067711,72.72286927192613,0.3204012124749982,0.4845499208200741,0.8516301631199861,0.0,1.5868486832937891,1.7555883968013655,0.8944919143058401,20.65906130089586,2.349210120797867,1.0374015109994443,1.8433479259278969,0.39290890517106225,0.8239919771426744,87.65764818710274,8.185373442582677,3.7431058238336727,14.170912964597173,0.5571966444200315,7224.401341607282,3899.1110846705433,779.6753033688923,109.3002382661465,1685.39210302316,399.5271873874257,983.3926425980486,190.6319078949442,0.0,126941605649801.23,623833994512958.0,57.71101152879501,25.06615192744338,4.9,31.995262656585755,19.569277747535587,0.4034048992181051,918.2558387472984,953.7310703125113,0.013337583896442648,0.09440855629215214,2.6079686592001208,0.360940177410401,6.182259135719484,-4.0,212.48126076541394,8.22121335459199,0.6572747013491603,0.5451969097942397,0.022476934455435995,0.5066395351406398
85,1.3154172464309712,2.0257994209715164,-0.7103821745405452,0.9934676236175898,Pb0.92Na0.02TeSr0.06,827.0396729360821,65.92437086192484,84.354942378522,18.63166577857974,160.67058202180345,8.097014264640169,67.01683158419944,2.249816545343562,2.1855583283261764,0.834563445453408,0.08714557448447569,0.9364203068946854,0.08549023056324734,0.026559544075719456,0.4082394078192508,7.95729388507702,15.564674368741997,1.1037587071227906,16.0,6.847546194724712,6.578381815376953,8.724982931089638,4.738622407884764,4.5713629544283485,1.527222980516332,4.235560845799704,0.6784872331057512,0.4695964323291886,0.022982369159985284,0.26450903096173806,1.4887612063319733,181.24587648321543,0.7236290922337761,66.92950122289896,0.2335365998966069,0.49623817965852973,0.9802233336810884,0.0,1.6027107628505488,1.95642139678668,1.4169767862110387,20.211178780756264,3.8302981558180718,1.038752360940378,2.105692418886659,0.08990437610701653,0.6803481511782683,81.59222008474016,16.42430405625699,3.902943905707534,12.241230001305896,0.5639004448267985,8415.358481349376,2453.1546177016285,809.0171429405985,0.0,1683.305768488793,396.9659303878173,906.8312575533139,57.154206952706986,132.90040015782333,33548453616746.434,0.0,47.48295874811848,14.427238752372974,8.524079919026546,16.197516080681297,9.638900251549408,0.41843807258846977,2343.3543033935102,397.5387218886939,0.008502392762064189,0.11437889400621684,2.7424184358798347,0.2744793521839495,6.046250973278589,-4.0,187.05025059960744,0.0,0.690309650049735,0.4899391351566654,0.012642403866351523,0.45750059566769546
86,1.3148917255908472,2.173794937999257,-0.8589032124084097,0.9909614810819876,K0.03Pb1Te0.7S0.3,820.6077623888015,67.49696004126717,84.96587716710717,15.657803350105514,140.1183750425978,22.594759920842716,75.82196891664778,2.023848371331006,2.6583225693710566,0.8302620385052106,0.00586858487477011,0.9902854670441725,0.0,0.04508206513798142,0.4570759876385106,12.025477002095444,15.109545399357438,1.0,15.232371711879585,6.847546194724712,7.954314516742794,11.360153229653273,4.893390718227635,5.9038559590340185,2.5094112410804623,4.008958781981519,0.995429280248637,0.5442984218823426,0.014618839730568312,0.17819558302880184,1.8981120061106216,169.66546510526598,1.1536474614708216,68.90861505523146,0.47040348593255343,0.5249013245828676,0.8704540834433957,0.06943947030696589,1.5097064381015926,2.2780175399183333,1.0680994402061708,23.551080532692723,5.308139489365853,1.1289200994241502,2.158295888667082,0.3875023959563297,0.9981539918425647,89.74892864821565,10.311996126780286,3.854943071533346,12.796352570676813,0.5936501765040313,9073.546549033079,3550.0858573443484,796.2534913724243,138.178138423451,1337.0852582709026,387.36671016311607,890.999091880003,226.24116412309672,99.74512804059208,162419721214668.5,680626208277996.5,47.524439342972904,20.769203600985225,4.9,3.7370233612438617,8.478826032809458,0.37159644573043554,849.569028653941,537.1918020882813,0.07628358693692248,0.08834940806282511,2.5303472818821553,0.35093355548785127,5.820811245636257,-3.8507875692659783,186.19904400957233,24.05535866748958,0.6195291318477812,0.5238616647970026,0.04075568594257917,0.5245444788509722
87,1.314032782100417,2.075450883621672,-0.7614181015212549,0.9928273829408916,K0.03Pb1Te0.7S0.3,734.680723970394,53.88706080232539,81.45651894956167,21.78691499336808,145.73599057266026,33.52711957406481,70.33564486497173,2.2869369438833,2.605568288951585,0.8120986091796186,0.0019114214246820273,0.9497150408832314,0.0,0.0,0.39863004565299653,11.66888370229726,17.0,1.0,15.025100658757374,6.243456412510675,7.30582039149274,9.988296728243354,4.4390338870040384,5.069359608213172,2.008169394753907,4.474684831106951,1.09421392104658,0.44641491672952166,7.408230544134534e-05,0.19707573060967176,1.7266083656425801,185.25873291302958,1.1142024743097885,70.178787155264,0.47046996546713055,0.5677055947207967,0.899938941354168,0.0,1.588356703318812,2.3003784750814513,1.0811839075550633,18.21830126707532,3.3618369369312795,1.2222634394748568,2.4507073415894975,0.37258340987365984,0.9107965098499753,87.49515431424359,11.309865209633182,3.703245914050184,13.507258567202229,0.6231004029416852,7813.917029143855,3291.881224790148,650.7009332914604,131.98367195357423,1589.365555728692,460.9014555268571,1056.0953198432644,374.6894386116474,170.05888954970206,276161851495285.5,729224574626816.1,66.50552819290259,8.669033127061098,25.256894623693604,18.738213916152432,10.074969469429355,0.3864496623781571,1971.8114047162558,821.8361254831558,0.050387035666533304,0.07027431348969554,2.748577611232409,0.3187938646935351,6.415945883696845,-4.0,174.91628392673528,7.700579903801933,0.6057508866904178,0.4400899886814427,0.06522315166787673,0.4643423302863615
88,1.3130920813465639,2.0759353367605566,-0.7628432554139928,0.9914684886703486,Pb0.94Na0.02Sr0.04Te,808.2258563294021,65.43834850063153,83.18547128971903,7.746235283717663,171.60406351826163,23.412389830143375,67.53437776491509,2.2880633292943817,2.01585735801158,0.9210723446824186,0.02944987976526169,0.9377237080345632,0.0230203095073878,0.0,0.3821601003626079,8.895103501614173,15.762742309350896,1.0997216503047909,14.776058378049607,6.847546194724712,6.277734010808896,9.058034648212807,5.211655784663492,3.798677589904531,1.6304981820115128,3.4716901154780277,0.8685110436154637,0.5191394401875453,0.03136821210272852,0.25066552005421044,1.375610962239419,188.7106942398498,0.5979145528412965,69.18102409324729,0.1912210758326172,0.4783390221221872,0.9142698643398136,0.04132636814919072,1.5429089718805,1.7796676392223183,1.5561880951207656,21.648698896374356,3.615703003776342,1.1160708788988456,1.7069269774911002,0.18216815926712862,0.8077149956050287,84.3492653457464,12.83226994301468,4.151663250520414,12.033934579487626,0.49797862627412454,8785.401207318906,2998.738539913133,881.5420241153602,75.86816299387353,1644.0107831474734,381.4628124023452,921.4823081662208,41.89469489021607,0.0,22579564580633.36,0.0,85.5208402120816,18.854491395600242,16.717917827571092,22.909335698848025,3.695711205969516,0.3906108791169294,1631.2564519598136,799.82782759194,0.12847224272662522,0.09979253046485256,2.680059139446168,0.3603574675123356,6.3697898771714145,-3.5450978217627642,201.47068685425424,0.0,0.6530239435629344,0.4501126376864937,0.0,0.43116621151642553
89,1.3125215607367973,1.9819457019472484,-0.6694241412104511,0.9925142003231685,Pb1Te0.9S0.1Na0.06,838.9079699760257,60.77481818430444,81.95274361950449,3.035382591948368,168.52182476547284,33.658504732656844,82.53097145843476,2.3055879110397206,2.5015587619633397,0.9350799975347217,0.02566555953385308,0.9807779476238755,0.0,0.0,0.5100086941870056,10.331655548596627,17.0,1.0219447282467315,14.920807866569568,6.190506106401804,8.01722986529298,10.472236374808604,5.239187841844841,5.724895907106106,1.9130020570694855,3.6624936365212424,0.8953910640113631,0.45817720753119795,0.030866001273908216,0.22422890431130937,1.438543436664398,200.27267302869876,0.8314091407528656,72.85652241061347,0.354803285734133,0.5366497356338341,0.9450339514478685,0.06907937041151672,1.512337557247832,1.8114804669222067,0.8695209488864799,20.046583522340736,0.793643485175688,1.1927534472982355,2.10075331271404,0.36510141027185966,0.8224907747215294,81.85049795543505,11.81409492169258,4.091208573941699,13.407130072556159,0.5976365937315163,8482.914456413655,3479.0375517949915,837.9500105858172,70.2167712454077,1450.5293670051706,601.7439229940603,948.2976471143102,200.5728494017276,0.0,92571934905644.27,418639631851569.4,37.98578802481574,15.117940561686122,4.9,2.2911356945459276,6.039862597813163,0.44184708602243217,1480.211096601504,331.66029444545524,0.11050434716308978,0.1066984316210921,2.662531111300007,0.5920942272974742,5.7807640874870225,-3.6917635475726325,161.90831481427944,24.351214064672757,0.6306291733448832,0.4844486386175248,0.052833288260890725,0.5144253714854443
90,1.3108449826123043,1.987570878301568,-0.6767258956892637,0.9916770175655368,Pb1Te0.9S0.1Na0.06,743.6806273359654,72.34964944736386,90.94273233350998,15.856330595395683,157.94497152673853,42.21992196315217,80.32651188397597,2.2847530992907346,2.5030845037286076,0.79,0.028372760356671342,1.0000000000000002,0.06121158481618808,0.006583124842427202,0.4536837300977976,10.646979808322321,16.400808947652873,1.0,14.927127208911497,6.190525835007287,7.7228233342547865,10.687687887470757,4.7939734444790805,6.070329688840559,2.0968249863726665,4.238795279896519,1.0637030212819862,0.4162508458565252,0.07685990172559587,0.20162948423914995,1.8060135951546976,182.9490354289459,0.7976782095932862,69.7495676143042,0.31212913638073647,0.5077331694801127,0.9862337922592764,0.025883397316338232,1.6099076036833273,1.8540492019095884,1.0311381881201216,18.089514948066586,2.0127860003131732,1.1315687145955455,2.2178962821228128,0.25392624643408734,0.8263685366651393,86.13165182713269,13.221330508109384,4.1936222850179865,12.625020365217255,0.5948085082606327,8408.144944138954,3309.464411708814,646.773099345013,208.01978492704723,1893.399681726163,260.89931969415807,1191.9754452785908,47.43373832637911,74.2005748559835,65405980331178.19,459880213644282.94,59.37988748279116,13.013008445068714,35.363245015231236,12.497089507087153,12.516437150217357,0.40261687661921935,1312.3235925255535,947.3901090806631,0.0,0.09874614611888974,2.618980007899946,0.5312998940303639,5.534100562599185,-3.484081092791462,193.70791982754253,34.54094452920767,0.6960411351841067,0.4838585027730978,0.018905858173150943,0.48505866975996753
91,1.309736426260086,2.0561473828852668,-0.7464109566251809,0.9915964617983553,Pb0.9Na0.02TeSr0.08,817.8313455785154,67.56784420189996,89.93041494411,14.710035037036393,168.11363600116647,23.45164840847223,59.29034358754088,1.9640822788818093,2.602000251463585,0.972539495662852,0.042894790003831826,0.8810095626399264,0.03126737472946506,0.04388311482975984,0.4792238818428287,8.877709058589618,16.897321757616577,1.0,14.548469565720703,6.847546194724712,6.576620687652283,9.169469544651905,4.7554998917228986,3.825742739172847,1.6817747269492311,4.613473123029007,0.9048541166020251,0.5213249512126668,0.013240203308638931,0.2442815334771837,1.3954487000323814,191.4056111633281,0.5049610402425171,66.99590409068946,0.22643646235831885,0.5231124507221421,0.9096534729404675,0.015518577411437529,1.557464340161897,1.9705874416435458,1.4601813365173841,20.387534534283,1.223942285697322,1.299843755158525,1.9145016913441675,-0.11729604209272107,0.8550804867880005,84.82291682182473,14.813631151962811,3.875605833451732,13.939588005306767,0.5711968020601484,9433.945436060261,3027.8707914754355,705.1388377446589,192.7779656409541,1452.8996992405343,355.9904389939483,1030.7614739270443,128.61432464559513,152.95081000679934,5389652860392.287,41604964746624.06,42.84936345803845,9.897957567299468,14.917432902249598,8.67381596902202,1.3,0.3964238673059661,2464.069774325313,211.3396483446627,0.015337887610092036,0.11175617780710008,2.3278229723706216,0.5248053831108609,5.868599492445155,-3.6287072293077185,199.27703176291647,11.139050422750993,0.6625423092137632,0.4634110045577501,0.0,0.44416487101138696
92,1.3096251199751072,1.9771556180652503,-0.6675304980901431,0.989885421294547,(Pb0.97Mg0.03)0.98Na0.02Te0.8Se0.2,752.9149357619926,64.3195025994889,81.88658813067315,13.54210363544183,147.91636222918814,31.081822768220185,81.22160524965697,2.156409203450755,2.5794444723425465,0.818655246409407,0.04421747687995264,1.0000000000000002,0.01112720592450138,0.007131633313590348,0.30426455432172705,10.477094357305605,16.439886106955846,1.0,15.817922453241344,6.847546194724712,7.690891930148137,9.643410910753138,4.7026439994891795,4.633469068300362,1.3524467196611378,5.30713074934355,1.101904126070875,0.48519801678042124,7.408230544134534e-05,0.20162103397349046,1.38923460037752,179.16064977182154,0.6557668123650285,75.97279256634218,0.218373555435488,0.38070393202636005,0.8804167953566537,0.0047965994995421354,1.6811425683920884,1.765848400407073,1.0724441455024558,20.227628947084156,1.2797042615306033,1.1524433449019917,2.212112037773121,-0.22311108966859372,0.9188414107844204,88.82356986932905,5.519613287803655,3.4159256595700405,13.209806713503495,0.5480779637063825,8000.3196904490505,2907.90082485489,777.8341489675847,70.4874186556216,1685.9129098478563,320.3956701120086,777.5344241806454,55.0868141063086,135.4076370321134,46193525004640.94,56371855799418.05,61.97029060241034,10.40627911276508,33.567183649343164,25.066908016991647,3.3149976649230353,0.38713436859936423,3629.5441303457724,857.9947706315581,0.0,0.07110776135420001,2.694728420063638,0.3336798471523769,6.139795718269706,-3.3265163588525133,174.22402189215396,0.0,0.5983439626354251,0.6095878916722134,0.0,0.46725276199249915
93,1.3084885985111607,2.1903326222466584,-0.8818440237354976,0.9918108589329245,Pb1Te0.8S0.2Na0.06,875.4443972052283,57.40113499327196,77.73877037138685,10.255782989191063,151.0727852994058,29.14469582588247,81.22354114346916,2.201731153286276,2.396745078136164,0.904245063187648,0.07693770491999735,0.921426787881893,0.0,0.0,0.4958960343232195,10.12890400657242,15.186385061761227,1.0,14.694909451073306,6.0420846819896585,8.023419824673217,10.04337350409367,4.884040200073268,4.952823165397257,1.6898149926928079,4.462785532273105,1.1703464117024684,0.4117358287462561,0.0523437245524329,0.19357374311363576,1.6617303433295363,178.87512941414292,0.7310505271015489,74.66837445757811,0.3654489525514117,0.5202707952174801,0.7941971666175669,0.003239710765037289,1.5429144987400252,1.7944248996190333,1.01104247128232,18.843950557048302,2.8603695871292896,1.0777719615289418,2.2545918038926867,0.3212033896907832,0.8726935327881544,88.4837577706486,14.672709699741453,3.472407270857045,11.995904966328306,0.602718962001543,7889.570308777504,3443.616938354231,744.5743650458096,60.98952670822092,1603.3203080842966,276.86730267130383,996.8117169944953,23.16228390233443,0.0,226150763965210.22,723538525922580.9,47.97592848850686,9.203701988433279,41.43134926631096,9.543340062541176,14.970624578162443,0.3772313281362154,657.1314607643513,834.5248136914828,0.02956377454868383,0.0928656144170196,2.9375995442516256,0.31632211419847245,6.130916108477378,-4.0,229.3036834835021,50.678911454741176,0.6497915926980381,0.44174200141569797,0.04107836472280394,0.4851477694158144
94,1.3078918111718556,2.003225534353426,-0.6953337231815704,0.9923929436621872,Pb1Te0.9S0.1Na0.06,782.8282432418481,64.5291723640268,77.59436209819111,6.529417484970973,152.23648322925993,8.1415081570175,82.78079677114911,2.2558104470808797,2.770454405024204,1.002312061407941,0.028886260654293897,0.965243954894907,0.002143828867211794,0.0,0.4117645337950958,11.705753697723413,15.974865904261868,1.0,14.778929977303495,6.53660111011954,8.397843309404985,9.848631726682829,5.013752454370018,5.137208951955283,1.9292986667757903,3.6185705266927295,0.8997048678617059,0.5283101715201002,0.0024816135302457164,0.19475711437900375,1.7912850844598973,186.28480630296391,0.7598773536013358,76.12309458312677,0.3091986758733244,0.5479954905021212,0.8604968555959749,0.0,1.570364558799977,1.8707695802785411,1.0062664187459596,17.84575818198718,0.0,1.1389372547532524,2.0510641588118648,0.34732637880008027,0.8914902204684729,85.9089988563905,12.162034050540916,3.971639529497097,12.410763528355849,0.5447332384173258,7885.2674150217645,3417.552505936547,866.2406963268494,56.097095180281485,1853.662398971729,226.72341241788095,946.8688127988956,52.621312943872894,93.07254658030271,69109994632300.75,484317872803493.56,60.541068766320635,5.108211562642264,4.9,33.571269436288034,16.63957071007664,0.4056724296767616,1634.8924022728165,1578.7668990130653,0.01326184459311025,0.10736749924257029,2.5203824263565835,0.5542150494647187,6.324726886251942,-3.5829328188454017,212.6083114173832,4.786214893074051,0.6333118798758046,0.49590371732456534,0.0,0.4543755565840901
95,1.3078785662340442,2.2496782392074315,-0.9417996729733873,0.9907679363917531,Pb0.88Na0.02TeSr0.1,801.7532737024897,67.7319144443467,88.9775331000081,9.249244359675524,174.5508463955251,18.551466115799524,64.71379585717887,2.0002093171113153,2.405344281201242,0.914954026102547,0.053048827618149885,0.9210195465480917,0.0,0.031282697643723524,0.40886981131913885,8.8257050732855,15.291885645065973,1.1673471778918694,16.0,6.552628182404887,6.660845048162505,8.718747768621425,4.87239516176453,4.817540174986969,1.0427225367311153,3.449801313079801,0.9462325219104214,0.47078944240161985,0.008475941231109313,0.22085776474364033,1.463375276189859,185.06972999400844,0.562101002610576,71.50477006477671,0.2116632914362172,0.5847246437156337,0.9112183925797758,0.02776857513377742,1.6639014860558723,1.8843716185491617,1.302627255108637,23.034509225867513,2.566116954984818,1.1519104302911711,1.9393037742504478,0.04819564094485979,0.7956578491109142,83.40971463187145,16.32696107586419,3.7621543482483504,11.915310753501931,0.5553528596813238,8453.173811557925,3300.21531214183,828.1141239366949,82.61585899129304,1797.2226814927835,241.2533477171993,872.4435014825868,311.0047363748855,86.5163707549778,17467055553124.734,0.0,85.1107380499378,15.067365797284097,62.9730106928648,7.215473386117238,1.3,0.38846866377287953,2501.5223513883707,1346.718863660648,0.1058680678328655,0.14036693272384337,2.7227555162874513,0.1521238629859245,6.606983217376526,-3.8007008392227406,205.80109388600428,21.99751527524287,0.6177342813126123,0.47704939745432934,0.031096044229899623,0.4327551275539217
96,1.306551559905866,2.045829575272369,-0.7392780153665033,0.9909830629503171,Pb1Te0.75S0.25Na0.06,722.0506773935323,60.85971792650031,85.65030879975959,17.153740011838266,162.57967189586702,6.144120034800778,73.88930420359915,2.2841077789775115,2.315598930242364,0.9434324035305186,0.0,1.0000000000000002,0.0,0.0,0.43567237598632397,11.325985862922392,15.489155153748282,1.0,15.939653133506898,6.568217586236914,8.029715751091851,10.282527251909707,5.097459383804696,3.6137586163751725,1.9868603194830663,4.0202228914052345,1.1623654315408338,0.46596842730089066,0.05765098477249403,0.2027430352233573,1.5292425207712033,185.52238989909043,0.8383712263679424,74.40147612270339,0.2788776569235452,0.6417925927899195,0.9264519523960139,0.0,1.613470653233414,2.0108318003002634,1.0991269076835015,17.916241223522555,0.0,1.1075252813552743,2.2201706369956558,0.3334518125421412,0.7619908319192611,78.43267238330291,12.856369560297283,3.7378499120213946,12.528909480496122,0.5940233825077702,7854.385715825632,3567.320473076974,765.6009073261318,46.77840145970203,1700.507658819721,528.9043975358511,930.0277337324142,62.31115387959586,36.08708745931999,208428844852718.4,601308389111278.8,71.95976077807786,10.659601857991463,31.454976772731815,15.510742477586495,20.28966974664754,0.3935953510471622,1169.6429744656998,352.20539613660424,0.0,0.0925006888171719,2.7797335878114695,0.3154312876315799,6.146506626015513,-4.0,179.50835788494308,39.95906376912469,0.6629217171308333,0.4436673793953546,0.0,0.416960869027393
97,1.3056058075221366,2.1618928762944587,-0.8562870687723221,0.9885164142176587,	(Pb0.92Mg0.08)0.98Na0.02Te0.8Se0.2,774.9129722485987,58.989490346555456,87.30936046504569,10.941498149895335,166.92043381014477,31.90937618159057,57.13443125733957,2.1672220457038938,2.310013029300747,0.9453021350660172,0.08439893321366372,0.9889395107564681,0.0,0.05768903116829657,0.3251286056645672,9.568349763024644,15.868740065583683,2.8286420296190813,14.732683679572247,6.684278058284643,7.89666247913125,9.20992679581194,5.270345635347848,3.995187574141586,1.273872614981141,4.971338360798466,1.2190002061217795,0.38305816762541867,0.01169449762432735,0.1683195936211471,1.6958810795554482,188.08072853359224,0.6314345565574642,71.67948256804641,0.31866406689770876,0.5723822027806517,0.8038896340348166,0.0,1.5581214486771062,1.6625776629347164,1.1375567702713187,20.53964590685778,2.604171242010528,1.146590946046933,2.212309866555972,-0.4880461184519227,1.0082295739027518,84.9302228588356,8.483684293924977,3.1466278998076076,13.045970710768984,0.6184048392663648,8872.147071087917,2597.8887145478584,965.8130707326118,100.79338831536538,1402.4785977738622,498.35449000743176,1019.1439366203435,161.46030921080018,154.30476974308692,24873551096250.93,10188491923963.791,44.05705105665046,28.346188103433917,51.76348616050591,34.6723758585876,11.508255952024186,0.4015346986414889,2805.2013871405165,912.8983792325653,0.05414359491222907,0.09453231432521615,2.4890271308893634,0.24982293192687363,6.5960447509298445,-3.673861341724511,152.0,7.133093241918467,0.6601087655674919,0.47254740714375665,0.0,0.4142139069374918
98,1.3054751848420212,1.9506693400059625,-0.6451941551639413,0.990091738747312,Pb0.9Na0.02Mg0.08Te1,786.8711945427912,59.90708126993949,77.00891029321762,18.987712831927237,149.5723621039149,13.674206444131109,87.77029433367359,1.961116975392948,2.086830350408062,1.0148983707373034,0.11767994319845351,0.9875785238048699,0.0,0.0,0.4170092624511444,7.90294176411264,17.0,2.2116963637903053,15.129137815307686,6.641714369825997,7.012229660828007,10.182701266973252,5.002322512934243,3.2619498082866727,1.4476107007385202,4.360383412170979,0.801831617668994,0.4895405661864974,0.019180343798561844,0.2389109485722158,1.446460097449137,174.23495550056847,0.361052517535584,78.0,0.16015417855071828,0.5058523891119765,0.95112788628062,0.0,1.5565145987744498,1.8264757234890612,1.4890177442553225,19.745117616624853,1.3311341537818684,1.103012688814342,1.7876010915604257,-0.27369885064026167,0.9621088840654562,86.5918961773057,11.869679253056905,3.334098759942988,13.978634165398303,0.6058734305014725,8876.74109204896,3061.441464741269,847.7605157684188,42.062846842014835,1490.6777357991564,452.37306649103874,926.3621255075744,184.67268100334314,104.4646671229565,3692337536361.575,0.0,13.986983258481148,6.275711178762622,25.013435744637647,14.762051662899847,7.3028387102228995,0.39685642448069175,1844.7946081440618,835.7080476916673,0.02744024503547589,0.06812067044209358,2.5665520957245516,0.42973596056550883,6.046200651585438,-3.623240511830048,188.95628921486121,34.018218217522254,0.6919428999219317,0.5187921971776945,0.0,0.43940677040497833
